name,planning_area,land_use_type,centroid_lon,centroid_lat,distance_m
kml_58545,Unknown,RESIDENTIAL,103.879564,1.367094,215.716109
kml_58546,Unknown,RESIDENTIAL,103.880035,1.367566,158.809110
kml_58547,Unknown,RESIDENTIAL,103.873839,1.361778,624.088502
kml_58548,Unknown,RESIDENTIAL,103.873874,1.358347,489.390489
kml_58549,Unknown,RESIDENTIAL,103.883426,1.367524,212.083714
kml_58550,Unknown,RESIDENTIAL,103.875634,1.365534,215.051131
kml_58551,Unknown,RESIDENTIAL,103.878933,1.363440,250.635478
kml_58552,Unknown,RESIDENTIAL,103.880832,1.362573,154.086775
kml_58553,Unknown,RESIDENTIAL,103.874597,1.359290,584.152748
kml_58555,Unknown,RESIDENTIAL,103.867757,1.359241,187.221485
kml_58556,Unknown,RESIDENTIAL,103.878087,1.350610,324.105615
kml_58558,Unknown,RESIDENTIAL,103.870847,1.350650,498.974931
kml_58559,Unknown,RESIDENTIAL,103.872529,1.359812,616.107188
kml_58560,Unknown,RESIDENTIAL,103.869660,1.361993,439.389666
kml_58561,Unknown,RESIDENTIAL,103.872493,1.361100,683.026515
kml_58562,Unknown,RESIDENTIAL,103.882801,1.357570,263.664884
kml_58563,Unknown,RESIDENTIAL,103.878454,1.362503,337.338150
kml_58564,Unknown,RESIDENTIAL,103.876725,1.366510,101.876051
kml_58565,Unknown,RESIDENTIAL,103.867997,1.365232,572.754947
kml_58566,Unknown,RESIDENTIAL,103.868909,1.360866,325.310905
kml_58567,Unknown,RESIDENTIAL,103.870377,1.362434,532.006913
kml_58568,Unknown,RESIDENTIAL,103.868826,1.359074,225.032063
kml_58569,Unknown,RESIDENTIAL,103.882957,1.368106,198.180567
kml_58570,Unknown,RESIDENTIAL,103.882688,1.366797,120.754395
kml_58571,Unknown,RESIDENTIAL,103.881191,1.367226,56.634604
kml_58572,Unknown,RESIDENTIAL,103.877991,1.358832,515.701928
kml_58573,Unknown,RESIDENTIAL,103.876504,1.359254,610.549271
kml_58574,Unknown,RESIDENTIAL,103.876073,1.367523,230.030351
kml_58575,Unknown,RESIDENTIAL,103.881344,1.366638,44.556371
kml_58576,Unknown,RESIDENTIAL,103.880392,1.363722,85.585641
kml_58577,Unknown,RESIDENTIAL,103.880087,1.355083,212.956176
kml_58578,Unknown,RESIDENTIAL,103.883636,1.364727,292.001599
kml_58579,Unknown,RESIDENTIAL,103.879569,1.363217,190.947619
kml_58580,Unknown,RESIDENTIAL,103.878484,1.363847,265.954083
kml_58581,Unknown,RESIDENTIAL,103.878572,1.358262,494.233053
kml_58582,Unknown,RESIDENTIAL,103.875675,1.359793,647.409460
kml_58584,Unknown,RESIDENTIAL,103.875578,1.365626,218.829982
kml_58585,Unknown,RESIDENTIAL,103.883213,1.362416,204.627193
kml_58586,Unknown,RESIDENTIAL,103.876340,1.366124,129.926065
kml_58587,Unknown,RESIDENTIAL,103.879157,1.357953,467.588967
kml_58588,Unknown,RESIDENTIAL,103.882468,1.359932,117.045366
kml_58589,Unknown,RESIDENTIAL,103.880945,1.363927,21.109137
kml_58590,Unknown,RESIDENTIAL,103.875089,1.364265,332.451958
kml_58591,Unknown,RESIDENTIAL,103.881564,1.366470,52.164597
kml_58592,Unknown,RESIDENTIAL,103.875254,1.358263,472.501506
kml_58593,Unknown,RESIDENTIAL,103.880706,1.360913,158.202767
kml_58594,Unknown,RESIDENTIAL,103.876733,1.356739,370.337335
kml_58595,Unknown,RESIDENTIAL,103.881703,1.361295,62.463929
kml_58596,Unknown,COMMERCIAL & RESIDENTIAL,103.880098,1.349686,264.839221
kml_58597,Unknown,RESIDENTIAL,103.868792,1.356807,145.198414
kml_58598,Unknown,RESIDENTIAL,103.867670,1.364096,442.501523
kml_58599,Unknown,RESIDENTIAL,103.872933,1.360805,706.526732
kml_58600,Unknown,RESIDENTIAL,103.872465,1.359844,611.028306
kml_58601,Unknown,RESIDENTIAL,103.867549,1.367092,423.421436
kml_58602,Unknown,RESIDENTIAL,103.868341,1.361080,267.736950
kml_58603,Unknown,RESIDENTIAL,103.869334,1.361282,380.291913
kml_58604,Unknown,RESIDENTIAL,103.867475,1.356095,92.131538
kml_58605,Unknown,RESIDENTIAL,103.867458,1.356950,32.056901
kml_58606,Unknown,RESIDENTIAL,103.881413,1.347283,72.076261
kml_58607,Unknown,RESIDENTIAL,103.882006,1.347415,73.247006
kml_58608,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.867668,1.347187,30.673586
kml_58609,Unknown,RESIDENTIAL,103.870043,1.348721,342.622449
kml_58610,Unknown,RESIDENTIAL,103.877718,1.348284,123.405440
kml_58611,Unknown,RESIDENTIAL,103.882793,1.348759,89.218246
kml_58612,Unknown,RESIDENTIAL,103.881807,1.349065,196.175658
kml_58613,Unknown,RESIDENTIAL,103.879951,1.354957,207.269550
kml_58614,Unknown,RESIDENTIAL,103.879806,1.353270,119.074179
kml_58615,Unknown,RESIDENTIAL,103.882225,1.350047,191.632393
kml_58617,Unknown,RESIDENTIAL,103.882161,1.354168,170.169555
kml_58618,Unknown,RESIDENTIAL,103.871133,1.364217,705.116134
kml_58619,Unknown,RESIDENTIAL,103.873156,1.361267,716.915196
kml_58620,Unknown,RESIDENTIAL,103.874451,1.360877,665.861380
kml_58621,Unknown,RESIDENTIAL,103.879938,1.362637,195.493216
kml_58622,Unknown,RESIDENTIAL,103.878976,1.358676,430.847863
kml_58623,Unknown,RESIDENTIAL,103.879644,1.353406,136.982154
kml_58624,Unknown,RESIDENTIAL,103.879200,1.353577,188.059789
kml_58625,Unknown,RESIDENTIAL,103.882482,1.355338,180.235672
kml_58626,Unknown,RESIDENTIAL,103.882308,1.354218,186.923011
kml_58627,Unknown,RESIDENTIAL,103.879449,1.356584,394.261037
kml_58628,Unknown,RESIDENTIAL,103.875434,1.360907,614.311048
kml_58629,Unknown,RESIDENTIAL,103.880866,1.363938,29.839733
kml_58630,Unknown,RESIDENTIAL,103.879085,1.360516,341.463767
kml_58631,Unknown,RESIDENTIAL,103.883335,1.362022,180.981730
kml_58632,Unknown,RESIDENTIAL,103.868888,1.356254,183.337375
kml_58633,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.870032,1.364855,660.886486
kml_58634,Unknown,RESIDENTIAL,103.878718,1.350197,270.981160
kml_58636,Unknown,RESIDENTIAL,103.879923,1.355061,218.912911
kml_58637,Unknown,RESIDENTIAL,103.881053,1.365899,131.077290
kml_58638,Unknown,RESIDENTIAL,103.876563,1.359831,630.639768
kml_58639,Unknown,RESIDENTIAL,103.875725,1.358523,509.376771
kml_58640,Unknown,RESIDENTIAL,103.875356,1.362142,493.796568
kml_58641,Unknown,RESIDENTIAL,103.883202,1.361409,130.682053
kml_58642,Unknown,RESIDENTIAL,103.882661,1.366173,144.355767
kml_58643,Unknown,RESIDENTIAL,103.879033,1.364109,234.471061
kml_58644,Unknown,RESIDENTIAL,103.883114,1.361354,119.311681
kml_58645,Unknown,RESIDENTIAL,103.875809,1.366288,190.704538
kml_58646,Unknown,RESIDENTIAL,103.877960,1.361545,441.154251
kml_58647,Unknown,RESIDENTIAL,103.877743,1.357911,541.943371
kml_58648,Unknown,RESIDENTIAL,103.883398,1.360997,141.300938
kml_58649,Unknown,RESIDENTIAL,103.876667,1.361584,502.878961
kml_58650,Unknown,RESIDENTIAL,103.879077,1.360741,339.880539
kml_58651,Unknown,RESIDENTIAL,103.881232,1.368037,129.322536
kml_58652,Unknown,RESIDENTIAL,103.883111,1.367888,197.436356
kml_58653,Unknown,RESIDENTIAL,103.875510,1.360477,655.919565
kml_58654,Unknown,RESIDENTIAL,103.879265,1.357624,486.219055
kml_58655,Unknown,RESIDENTIAL,103.877241,1.364875,131.549851
kml_58656,Unknown,RESIDENTIAL,103.875847,1.365178,207.119893
kml_58657,Unknown,RESIDENTIAL,103.874462,1.364269,390.736726
kml_58658,Unknown,RESIDENTIAL,103.878222,1.365685,88.408074
kml_58659,Unknown,RESIDENTIAL,103.874765,1.363476,416.259648
kml_58660,Unknown,RESIDENTIAL,103.878450,1.365335,130.353416
kml_58661,Unknown,RESIDENTIAL,103.882801,1.365295,225.480527
kml_58662,Unknown,RESIDENTIAL,103.881442,1.361190,81.740739
kml_58663,Unknown,RESIDENTIAL,103.875262,1.359620,622.706413
kml_58664,Unknown,RESIDENTIAL,103.878585,1.365616,128.585637
kml_58665,Unknown,RESIDENTIAL,103.867635,1.358664,121.711474
kml_58666,Unknown,RESIDENTIAL,103.868389,1.356232,144.036907
kml_58667,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.869845,1.364319,603.445187
kml_58668,Unknown,RESIDENTIAL,103.868932,1.362287,382.140463
kml_58669,Unknown,RESIDENTIAL,103.869233,1.357402,187.880353
kml_58670,Unknown,RESIDENTIAL,103.867505,1.362250,257.764170
kml_58671,Unknown,RESIDENTIAL,103.867607,1.362861,318.922927
kml_58672,Unknown,RESIDENTIAL,103.868462,1.360079,276.401776
kml_58673,Unknown,RESIDENTIAL,103.868801,1.360162,312.448449
kml_58674,Unknown,RESIDENTIAL,103.868839,1.356187,183.472806
kml_58675,Unknown,RESIDENTIAL,103.868564,1.359583,254.177776
kml_58676,Unknown,RESIDENTIAL,103.876117,1.358942,564.972942
kml_58677,Unknown,RESIDENTIAL,103.868596,1.363467,439.391212
kml_58678,Unknown,RESIDENTIAL,103.880940,1.347252,111.351866
kml_58679,Unknown,RESIDENTIAL,103.868296,1.347497,107.590312
kml_58680,Unknown,RESIDENTIAL,103.877979,1.347576,82.318821
kml_58681,Unknown,RESIDENTIAL,103.879293,1.347451,74.612876
kml_58682,Unknown,RESIDENTIAL,103.883272,1.347438,173.184984
kml_58683,Unknown,RESIDENTIAL,103.882984,1.347724,152.730949
kml_58684,Unknown,RESIDENTIAL,103.879440,1.348047,88.562379
kml_58685,Unknown,RESIDENTIAL,103.879235,1.347767,59.861139
kml_58686,Unknown,RESIDENTIAL,103.879430,1.347812,81.695821
kml_58687,Unknown,RESIDENTIAL,103.882845,1.354112,213.380550
kml_58688,Unknown,RESIDENTIAL,103.881844,1.348982,191.774208
kml_58689,Unknown,RESIDENTIAL,103.882014,1.350506,243.285489
kml_58690,Unknown,RESIDENTIAL,103.881977,1.353798,132.784534
kml_58691,Unknown,RESIDENTIAL,103.880998,1.349194,283.544981
kml_58692,Unknown,RESIDENTIAL,103.881892,1.356104,250.770332
kml_58693,Unknown,RESIDENTIAL,103.882677,1.353542,201.612697
kml_58694,Unknown,RESIDENTIAL,103.881292,1.363658,34.531099
kml_58695,Unknown,RESIDENTIAL,103.874962,1.358917,542.655240
kml_58696,Unknown,RESIDENTIAL,103.875835,1.357805,434.728731
kml_58697,Unknown,RESIDENTIAL,103.877708,1.359829,506.472370
kml_58698,Unknown,RESIDENTIAL,103.879629,1.359522,318.881695
kml_58699,Unknown,RESIDENTIAL,103.867708,1.364356,470.552438
kml_58700,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.871263,1.362886,642.540358
kml_58702,Unknown,RESIDENTIAL,103.878252,1.350046,259.015838
kml_58703,Unknown,RESIDENTIAL,103.871913,1.360080,568.037569
kml_58704,Unknown,RESIDENTIAL,103.867941,1.358222,89.098122
kml_58706,Unknown,RESIDENTIAL,103.867482,1.365348,565.544750
kml_58707,Unknown,RESIDENTIAL,103.868538,1.359820,276.171384
kml_58708,Unknown,RESIDENTIAL,103.873105,1.363800,548.206554
kml_58709,Unknown,RESIDENTIAL,103.868998,1.351167,481.615047
kml_58710,Unknown,RESIDENTIAL,103.868976,1.357834,171.439576
kml_58711,Unknown,RESIDENTIAL,103.868077,1.366960,470.807197
kml_58712,Unknown,RESIDENTIAL,103.868774,1.362828,403.338638
kml_58713,Unknown,RESIDENTIAL,103.869163,1.362112,394.831039
kml_58714,Unknown,RESIDENTIAL,103.869740,1.357787,251.107345
kml_58715,Unknown,RESIDENTIAL,103.877037,1.348223,191.524656
kml_58716,Unknown,RESIDENTIAL,103.878633,1.347806,8.730018
kml_58717,Unknown,RESIDENTIAL,103.871466,1.361533,617.871660
kml_58718,Unknown,RESIDENTIAL,103.870834,1.361997,562.317027
kml_58719,Unknown,RESIDENTIAL,103.867549,1.361277,192.830256
kml_58720,Unknown,RESIDENTIAL,103.874081,1.364585,413.051908
kml_58721,Unknown,RESIDENTIAL,103.877977,1.351552,305.950076
kml_58722,Unknown,RESIDENTIAL,103.883267,1.350033,123.261827
kml_58723,Unknown,RESIDENTIAL,103.883022,1.356421,151.003254
kml_58724,Unknown,RESIDENTIAL,103.880058,1.355171,223.166587
kml_58725,Unknown,RESIDENTIAL,103.883123,1.355983,116.155062
kml_58726,Unknown,RESIDENTIAL,103.878698,1.361033,381.550802
kml_58727,Unknown,RESIDENTIAL,103.875019,1.361438,580.415801
kml_58728,Unknown,RESIDENTIAL,103.883607,1.361274,168.744185
kml_58729,Unknown,RESIDENTIAL,103.882989,1.363733,207.233964
kml_58730,Unknown,RESIDENTIAL,103.877703,1.357230,480.937159
kml_58731,Unknown,RESIDENTIAL,103.876475,1.366257,117.206263
kml_58732,Unknown,RESIDENTIAL,103.880350,1.367918,126.935150
kml_58733,Unknown,RESIDENTIAL,103.878423,1.366254,105.200951
kml_58734,Unknown,RESIDENTIAL,103.878867,1.360541,365.204434
kml_58735,Unknown,RESIDENTIAL,103.879444,1.360556,301.372265
kml_58736,Unknown,RESIDENTIAL,103.874955,1.359257,580.459797
kml_58737,Unknown,RESIDENTIAL,103.876826,1.362005,453.687302
kml_58738,Unknown,RESIDENTIAL,103.881618,1.361668,100.014263
kml_58739,Unknown,RESIDENTIAL,103.878636,1.367032,168.130188
kml_58740,Unknown,RESIDENTIAL,103.869172,1.363169,461.623728
kml_58741,Unknown,RESIDENTIAL,103.868436,1.361704,302.219375
kml_58742,Unknown,RESIDENTIAL,103.869491,1.362834,467.402682
kml_58743,Unknown,RESIDENTIAL,103.873229,1.359831,666.637875
kml_58744,Unknown,RESIDENTIAL,103.877245,1.359049,581.733974
kml_58745,Unknown,RESIDENTIAL,103.877925,1.364666,158.585654
kml_58746,Unknown,RESIDENTIAL,103.879774,1.368103,101.224867
kml_58747,Unknown,RESIDENTIAL,103.880619,1.365343,167.807416
kml_58748,Unknown,RESIDENTIAL,103.880075,1.368137,95.948528
kml_58749,Unknown,RESIDENTIAL,103.882450,1.363962,146.257303
kml_58750,Unknown,RESIDENTIAL,103.882412,1.365948,141.560970
kml_58751,Unknown,RESIDENTIAL,103.875644,1.358610,517.098011
kml_58752,Unknown,RESIDENTIAL,103.878551,1.357900,521.197093
kml_58753,Unknown,RESIDENTIAL,103.878493,1.364004,250.537395
kml_58754,Unknown,RESIDENTIAL,103.875675,1.364125,293.540842
kml_58755,Unknown,RESIDENTIAL,103.880268,1.363331,116.844060
kml_58756,Unknown,RESIDENTIAL,103.870639,1.364296,667.095640
kml_58758,Unknown,RESIDENTIAL,103.870673,1.361252,525.581820
kml_58759,Unknown,RESIDENTIAL,103.874073,1.362708,530.899992
kml_58760,Unknown,RESIDENTIAL,103.875361,1.360789,629.479345
kml_58761,Unknown,RESIDENTIAL,103.880124,1.360843,223.109745
kml_58762,Unknown,RESIDENTIAL,103.877808,1.359508,505.661987
kml_58763,Unknown,RESIDENTIAL,103.876391,1.356225,301.761508
kml_58764,Unknown,RESIDENTIAL,103.875983,1.359743,648.040780
kml_58765,Unknown,COMMERCIAL & RESIDENTIAL,103.879228,1.354475,222.437865
kml_58766,Unknown,COMMERCIAL & RESIDENTIAL,103.875702,1.357423,389.842058
kml_58768,Unknown,RESIDENTIAL,103.877514,1.350763,272.320202
kml_58769,Unknown,RESIDENTIAL,103.868751,1.358183,158.741883
kml_58770,Unknown,RESIDENTIAL,103.872919,1.362083,672.576717
kml_58771,Unknown,RESIDENTIAL,103.868880,1.357857,161.387405
kml_58772,Unknown,RESIDENTIAL,103.869258,1.357742,198.195032
kml_58773,Unknown,RESIDENTIAL,103.874577,1.353345,80.606603
kml_58774,Unknown,RESIDENTIAL,103.876810,1.347307,215.619514
kml_58775,Unknown,RESIDENTIAL,103.881874,1.354017,134.345919
kml_58776,Unknown,RESIDENTIAL,103.881594,1.353400,80.203411
kml_58777,Unknown,RESIDENTIAL,103.869017,1.359527,277.157586
kml_58778,Unknown,RESIDENTIAL,103.872985,1.361187,733.753097
kml_58779,Unknown,RESIDENTIAL,103.868843,1.362907,414.888811
kml_58780,Unknown,RESIDENTIAL,103.869652,1.364852,632.851516
kml_58781,Unknown,RESIDENTIAL,103.867582,1.368721,297.294407
kml_58782,Unknown,RESIDENTIAL,103.869638,1.365435,682.929409
kml_58783,Unknown,RESIDENTIAL,103.868930,1.364619,563.322956
kml_58784,Unknown,RESIDENTIAL,103.867852,1.365690,573.681374
kml_58785,Unknown,RESIDENTIAL,103.867537,1.368478,309.233718
kml_58786,Unknown,RESIDENTIAL,103.873444,1.359332,606.872663
kml_58787,Unknown,RESIDENTIAL,103.868297,1.365164,579.672915
kml_58788,Unknown,RESIDENTIAL,103.878458,1.358665,479.417123
kml_58789,Unknown,RESIDENTIAL,103.874914,1.360019,665.023673
kml_58790,Unknown,RESIDENTIAL,103.882612,1.365544,190.709924
kml_58791,Unknown,RESIDENTIAL,103.882945,1.362313,178.663890
kml_58792,Unknown,RESIDENTIAL,103.877954,1.357193,497.346272
kml_58793,Unknown,RESIDENTIAL,103.876591,1.359618,632.685387
kml_58794,Unknown,RESIDENTIAL,103.880498,1.367221,127.730373
kml_58795,Unknown,RESIDENTIAL,103.874800,1.361739,563.860153
kml_58796,Unknown,RESIDENTIAL,103.880882,1.361053,139.302873
kml_58797,Unknown,RESIDENTIAL,103.879829,1.358394,380.551056
kml_58798,Unknown,RESIDENTIAL,103.876957,1.357797,482.690006
kml_58799,Unknown,RESIDENTIAL,103.876912,1.366297,72.248862
kml_58800,Unknown,RESIDENTIAL,103.880982,1.358739,274.876162
kml_58801,Unknown,RESIDENTIAL,103.883683,1.365418,285.591237
kml_58802,Unknown,RESIDENTIAL,103.874702,1.364765,341.744118
kml_58803,Unknown,RESIDENTIAL,103.875688,1.358562,512.861978
kml_58804,Unknown,RESIDENTIAL,103.876408,1.362082,455.486763
kml_58805,Unknown,RESIDENTIAL,103.878249,1.358818,491.055297
kml_58806,Unknown,RESIDENTIAL,103.872677,1.360119,645.302940
kml_58807,Unknown,RESIDENTIAL,103.883036,1.366901,158.422839
kml_58808,Unknown,RESIDENTIAL,103.878560,1.362539,325.050668
kml_58809,Unknown,RESIDENTIAL,103.881294,1.360589,100.249329
kml_58810,Unknown,RESIDENTIAL,103.876846,1.360875,577.754930
kml_58811,Unknown,RESIDENTIAL,103.877503,1.367734,189.578045
kml_58812,Unknown,RESIDENTIAL,103.877684,1.366293,35.500097
kml_58813,Unknown,RESIDENTIAL,103.878358,1.362411,351.554284
kml_58814,Unknown,RESIDENTIAL,103.876694,1.359191,610.916838
kml_58815,Unknown,RESIDENTIAL,103.880898,1.367262,87.177875
kml_58816,Unknown,RESIDENTIAL,103.875192,1.363511,380.072384
kml_58817,Unknown,RESIDENTIAL,103.881196,1.366299,84.631403
kml_58818,Unknown,RESIDENTIAL,103.874991,1.365359,289.171380
kml_58819,Unknown,RESIDENTIAL,103.879607,1.367507,169.921702
kml_58820,Unknown,RESIDENTIAL,103.876161,1.367433,216.089341
kml_58821,Unknown,RESIDENTIAL,103.881306,1.366542,55.508074
kml_58822,Unknown,RESIDENTIAL,103.880746,1.358477,312.987614
kml_58823,Unknown,RESIDENTIAL,103.882798,1.363293,197.779184
kml_58824,Unknown,RESIDENTIAL,103.876835,1.359725,603.517405
kml_58825,Unknown,RESIDENTIAL,103.874514,1.359735,633.902556
kml_58826,Unknown,RESIDENTIAL,103.877173,1.367581,176.443477
kml_58827,Unknown,RESIDENTIAL,103.877382,1.365112,102.848625
kml_58828,Unknown,RESIDENTIAL,103.880844,1.359987,177.185922
kml_58829,Unknown,RESIDENTIAL,103.883063,1.365179,253.468730
kml_58830,Unknown,RESIDENTIAL,103.878069,1.366129,63.725081
kml_58831,Unknown,RESIDENTIAL,103.876925,1.356736,382.955343
kml_58832,Unknown,RESIDENTIAL,103.882826,1.364432,196.308352
kml_58833,Unknown,RESIDENTIAL,103.875716,1.361983,491.885140
kml_58834,Unknown,RESIDENTIAL,103.879712,1.358441,385.595268
kml_58835,Unknown,RESIDENTIAL,103.879319,1.367992,132.338666
kml_58836,Unknown,RESIDENTIAL,103.876423,1.358994,580.283438
kml_58837,Unknown,RESIDENTIAL,103.879534,1.363755,178.939698
kml_58838,Unknown,RESIDENTIAL,103.879334,1.368168,115.306869
kml_58839,Unknown,RESIDENTIAL,103.876851,1.362501,398.899905
kml_58840,Unknown,RESIDENTIAL,103.878032,1.364155,216.447015
kml_58841,Unknown,RESIDENTIAL,103.880269,1.367230,152.737575
kml_58842,Unknown,RESIDENTIAL,103.883167,1.363573,229.264379
kml_58843,Unknown,RESIDENTIAL,103.881742,1.362496,172.674213
kml_58844,Unknown,RESIDENTIAL,103.874463,1.359404,597.519134
kml_58845,Unknown,RESIDENTIAL,103.873788,1.361925,615.547691
kml_58846,Unknown,RESIDENTIAL,103.875537,1.359219,581.992178
kml_58847,Unknown,RESIDENTIAL,103.871455,1.364983,682.440689
kml_58848,Unknown,RESIDENTIAL,103.879056,1.357848,483.718244
kml_58849,Unknown,RESIDENTIAL,103.882726,1.364935,209.595532
kml_58850,Unknown,RESIDENTIAL,103.880819,1.365665,166.614134
kml_58851,Unknown,RESIDENTIAL,103.881710,1.361113,50.904443
kml_58852,Unknown,RESIDENTIAL,103.879003,1.366699,182.457172
kml_58853,Unknown,RESIDENTIAL,103.876318,1.360265,650.200498
kml_58854,Unknown,RESIDENTIAL,103.880163,1.358557,342.509035
kml_58855,Unknown,RESIDENTIAL,103.879772,1.365955,231.768825
kml_58856,Unknown,RESIDENTIAL,103.874710,1.358682,516.153114
kml_58857,Unknown,RESIDENTIAL,103.875451,1.358480,499.234530
kml_58858,Unknown,RESIDENTIAL,103.875697,1.358918,551.866676
kml_58859,Unknown,RESIDENTIAL,103.882743,1.364156,180.672095
kml_58860,Unknown,RESIDENTIAL,103.874760,1.359079,560.272384
kml_58861,Unknown,RESIDENTIAL,103.881627,1.360815,57.208509
kml_58862,Unknown,RESIDENTIAL,103.877293,1.356598,398.591081
kml_58863,Unknown,RESIDENTIAL,103.873680,1.361375,669.681097
kml_58864,Unknown,RESIDENTIAL,103.879346,1.367176,213.316059
kml_58865,Unknown,RESIDENTIAL,103.878536,1.366803,143.406195
kml_58866,Unknown,RESIDENTIAL,103.879959,1.367530,162.638309
kml_58867,Unknown,RESIDENTIAL,103.874041,1.362556,545.270843
kml_58868,Unknown,RESIDENTIAL,103.877267,1.363873,241.211866
kml_58869,Unknown,RESIDENTIAL,103.880759,1.360931,152.341804
kml_58870,Unknown,RESIDENTIAL,103.878396,1.350153,268.200454
kml_58871,Unknown,RESIDENTIAL,103.869852,1.363248,526.569700
kml_58872,Unknown,RESIDENTIAL,103.882503,1.367929,148.253352
kml_58873,Unknown,RESIDENTIAL,103.880349,1.361234,200.732718
kml_58874,Unknown,RESIDENTIAL,103.881390,1.363436,61.368368
kml_58875,Unknown,RESIDENTIAL,103.881421,1.358247,308.398805
kml_58876,Unknown,RESIDENTIAL,103.880878,1.367319,91.908528
kml_58877,Unknown,RESIDENTIAL,103.876780,1.359417,617.921443
kml_58878,Unknown,RESIDENTIAL,103.883278,1.363825,238.550050
kml_58879,Unknown,RESIDENTIAL,103.875152,1.362862,438.596578
kml_58880,Unknown,RESIDENTIAL,103.879052,1.367769,169.654653
kml_58881,Unknown,RESIDENTIAL,103.881354,1.366364,69.874882
kml_58882,Unknown,RESIDENTIAL,103.875268,1.359436,602.404983
kml_58883,Unknown,RESIDENTIAL,103.880966,1.362774,129.314803
kml_58884,Unknown,RESIDENTIAL,103.878962,1.361884,331.393701
kml_58885,Unknown,RESIDENTIAL,103.876031,1.367130,204.494576
kml_58886,Unknown,RESIDENTIAL,103.879239,1.360303,328.700945
kml_58887,Unknown,RESIDENTIAL,103.879231,1.367665,168.654857
kml_58888,Unknown,RESIDENTIAL,103.876169,1.355476,222.014791
kml_58889,Unknown,RESIDENTIAL,103.875561,1.354601,106.783267
kml_58890,Unknown,RESIDENTIAL,103.875123,1.352774,126.870517
kml_58891,Unknown,RESIDENTIAL,103.874813,1.353875,18.675034
kml_58892,Unknown,RESIDENTIAL,103.875623,1.354445,103.915534
kml_58893,Unknown,RESIDENTIAL,103.875724,1.354916,143.112755
kml_58894,Unknown,RESIDENTIAL,103.874946,1.354666,72.013604
kml_58895,Unknown,RESIDENTIAL,103.875892,1.355320,188.407917
kml_58896,Unknown,COMMERCIAL & RESIDENTIAL,103.877170,1.355348,302.773722
kml_58897,Unknown,RESIDENTIAL,103.875121,1.354840,96.637209
kml_58898,Unknown,RESIDENTIAL,103.874896,1.354699,74.360719
kml_58899,Unknown,RESIDENTIAL,103.876445,1.354664,197.554381
kml_58900,Unknown,RESIDENTIAL,103.875208,1.354344,58.279085
kml_58901,Unknown,RESIDENTIAL,103.875830,1.354603,132.329750
kml_58902,Unknown,RESIDENTIAL,103.876979,1.354095,244.381329
kml_58903,Unknown,RESIDENTIAL,103.874994,1.352902,128.734285
kml_58904,Unknown,RESIDENTIAL,103.874756,1.353210,92.371222
kml_58906,Unknown,RESIDENTIAL,103.883616,1.347941,114.194270
kml_58907,Unknown,RESIDENTIAL,103.882233,1.367390,85.559705
kml_58908,Unknown,RESIDENTIAL,103.876813,1.354249,227.102961
kml_58909,Unknown,RESIDENTIAL,103.875219,1.354962,113.508568
kml_58911,Unknown,RESIDENTIAL,103.882619,1.353677,197.479542
kml_58912,Unknown,RESIDENTIAL,103.882981,1.353855,227.411214
kml_58913,Unknown,RESIDENTIAL,103.881068,1.355135,200.956827
kml_58914,Unknown,RESIDENTIAL,103.881260,1.348865,239.959455
kml_58915,Unknown,RESIDENTIAL,103.881401,1.353357,58.582999
kml_58916,Unknown,RESIDENTIAL,103.880575,1.354604,144.675217
kml_58917,Unknown,RESIDENTIAL,103.880966,1.353969,70.973719
kml_58918,Unknown,RESIDENTIAL,103.880619,1.354322,113.106494
kml_58920,Unknown,COMMERCIAL & RESIDENTIAL,103.858948,1.307812,417.778180
kml_58936,Unknown,COMMERCIAL & RESIDENTIAL,103.858395,1.308389,345.236532
kml_58937,Unknown,COMMERCIAL & RESIDENTIAL,103.857898,1.308830,296.436283
kml_58939,Unknown,COMMERCIAL & RESIDENTIAL,103.858397,1.308170,369.462682
kml_58941,Unknown,COMMERCIAL & RESIDENTIAL,103.858481,1.308043,384.341969
kml_58942,Unknown,COMMERCIAL & RESIDENTIAL,103.858504,1.308249,361.899789
kml_58949,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.858022,1.315818,482.100186
kml_58950,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857793,1.315558,454.721493
kml_58951,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.858238,1.316063,509.214118
kml_58952,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857257,1.315018,378.344557
kml_58953,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857941,1.315725,472.110798
kml_58954,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857303,1.315134,392.274831
kml_58955,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857968,1.315755,475.352850
kml_58960,Unknown,RESIDENTIAL,103.934291,1.377853,980.573737
kml_58964,Unknown,COMMERCIAL & RESIDENTIAL,103.882959,1.345613,181.128891
